"Source","Target","Type","Weight"
"768296","768296","Directed","1"
"768296","474820","Directed","1"
"768296","11093728","Directed","1"
"10501607","10515630","Directed","1"
"10501607","10515627","Directed","1"
"10501607","10515629","Directed","1"
"10501607","10515628","Directed","1"
"8001235","11545743","Directed","2"
"8001235","11545748","Directed","2"
"8001235","11545741","Directed","2"
"8001235","5747003","Directed","2"
"8001235","11545746","Directed","2"
"8001235","11545742","Directed","2"
"8001235","11545745","Directed","2"
"8001235","11545747","Directed","2"
"8001235","9783837","Directed","2"
"8001235","11545744","Directed","2"
"8001235","11542822","Directed","2"
"8001235","11542827","Directed","2"
"8001235","11542820","Directed","2"
"8001235","11542825","Directed","2"
"8001235","11542821","Directed","2"
"8001235","11542824","Directed","2"
"8001235","11542826","Directed","2"
"8001235","8071218","Directed","1"
"8001235","11542823","Directed","2"
"12338222","12388990","Directed","2"
"12338222","4381050","Directed","1"
"12338222","1694101","Directed","1"
"12338222","12393198","Directed","2"
"12338222","4425657","Directed","1"
"12338222","906226","Directed","1"
"12338222","12009863","Directed","2"
"12144178","12144178","Directed","1"
"12389677","12389677","Directed","1"
"12389677","13624201","Directed","1"
"11656810","11656813","Directed","1"
"11656810","11656812","Directed","1"
"11656810","11656811","Directed","1"
"4992730","3493635","Directed","1"
"4992730","11223957","Directed","1"
"4992730","11223958","Directed","1"
"4992730","11227871","Directed","1"
"4992730","11227878","Directed","1"
"4992730","7197041","Directed","1"
"4992730","11671119","Directed","1"
"4992730","11227879","Directed","1"
"4992730","11227972","Directed","1"
"4992730","11227873","Directed","1"
"4992730","11227872","Directed","1"
"4992730","11227876","Directed","1"
"4992730","11227874","Directed","1"
"4992730","11227875","Directed","1"
"4992730","11227877","Directed","1"
"4992730","12094274","Directed","1"
"4992730","11388065","Directed","1"
"11112112","11112114","Directed","1"
"11112112","83238","Directed","1"
"11112112","451272","Directed","1"
"11112112","9260664","Directed","1"
"11112112","11112113","Directed","1"
"11112112","11112117","Directed","1"
"11112112","7367309","Directed","1"
"11112112","11112116","Directed","1"
"11112112","11112115","Directed","1"
"11112112","9487097","Directed","1"
"11112112","1059816","Directed","1"
"9745490","8241976","Directed","1"
"9745490","5576978","Directed","1"
"9745490","13693533","Directed","1"
"9745490","11501888","Directed","1"
"9745490","6226783","Directed","1"
"9745490","3271899","Directed","1"
"5527090","10724853","Directed","1"
"5527090","10724858","Directed","1"
"5527090","10724856","Directed","1"
"5527090","10724851","Directed","1"
"5527090","10724857","Directed","1"
"5527090","10724852","Directed","1"
"5527090","10724860","Directed","1"
"5527090","10724855","Directed","1"
"5527090","10724859","Directed","1"
"5527090","10724854","Directed","1"
"10963295","10963295","Directed","1"
"10963295","10628743","Directed","1"
"10963295","9583805","Directed","1"
"10963295","10963297","Directed","1"
"10963295","13205097","Directed","1"
"10963295","13504200","Directed","1"
"10963295","13504197","Directed","1"
"10963295","13507138","Directed","1"
"10963295","13504198","Directed","1"
"10963295","10963304","Directed","1"
"10963295","13504196","Directed","1"
"10963295","13504199","Directed","1"
"10963295","13504876","Directed","1"
"10963295","13504201","Directed","1"
"10963295","13504203","Directed","1"
"10963295","10963303","Directed","1"
"10963295","8134737","Directed","1"
"10963295","9208964","Directed","1"
"10963295","12898578","Directed","1"
"10990646","2287420","Directed","1"
"10990646","2741274","Directed","1"
"6679620","10789578","Directed","1"
"12681972","12681973","Directed","1"
"12681972","12681974","Directed","1"
"12576419","12576421","Directed","1"
"12576419","12576425","Directed","1"
"12576419","12576420","Directed","1"
"12576419","12576422","Directed","1"
"12576419","12576423","Directed","1"
"12576419","6361855","Directed","1"
"12576419","12576424","Directed","1"
"12576419","12576426","Directed","1"
"12576419","6310151","Directed","1"
"12576419","11306916","Directed","1"
"12576419","12533736","Directed","1"
"8462945","10597237","Directed","1"
"8462945","8462945","Directed","1"
"10280561","10970836","Directed","1"
"10280561","13398846","Directed","1"
"10280561","5897302","Directed","1"
"10280561","10970841","Directed","1"
"10280561","6560119","Directed","1"
"10280561","10970838","Directed","1"
"10280561","10970837","Directed","1"
"10280561","10970842","Directed","1"
"10280561","10970839","Directed","1"
"10280561","10970840","Directed","1"
"10280561","4549126","Directed","1"
"11515012","11515464","Directed","1"
"11515012","11515465","Directed","1"
"11179985","10372619","Directed","1"
"11179985","11179986","Directed","1"
"6379825","6595970","Directed","1"
"6379825","11168707","Directed","1"
"9803441","9803442","Directed","1"
"9803441","9803441","Directed","1"
"9803441","10438316","Directed","1"
"8213392","5897302","Directed","1"
"8213392","12906420","Directed","1"
"8213392","2117890","Directed","1"
"8213392","8213392","Directed","1"
"8213392","9386426","Directed","1"
"1235947","2180895","Directed","1"
"4732567","6843034","Directed","1"
"4732567","5673350","Directed","1"
"4732567","5006765","Directed","1"
"4732567","10479827","Directed","1"
"4732567","2670496","Directed","1"
"10244865","10689031","Directed","1"
"10244865","10452474","Directed","2"
"10244865","10406637","Directed","2"
"10244865","10721674","Directed","1"
"10244865","10244867","Directed","1"
"10244865","10706678","Directed","2"
"10244865","10721675","Directed","1"
"10244865","10720574","Directed","2"
"10244865","10689032","Directed","1"
"10244865","7902114","Directed","1"
"10244865","5461265","Directed","1"
"10244865","1184290","Directed","1"
"10244865","2147526","Directed","1"
"10244865","10691708","Directed","1"
"10244865","10706679","Directed","1"
"10244865","10691709","Directed","1"
"10244865","10615585","Directed","1"
"10244865","7902117","Directed","1"
"10244865","222144","Directed","1"
"11457122","11582585","Directed","1"
"11457122","11582583","Directed","1"
"11457122","11582586","Directed","1"
"11457122","11457122","Directed","1"
"11457122","11582584","Directed","1"
"11457122","9714215","Directed","1"
"10594913","10594916","Directed","1"
"10594913","10594914","Directed","1"
"10594913","10594915","Directed","1"
"10594913","8331969","Directed","1"
"5901246","1507991","Directed","1"
"8126395","5897302","Directed","1"
"8126395","8078786","Directed","1"
"8126395","11109088","Directed","1"
"8126395","11790559","Directed","1"
"8126395","11113106","Directed","1"
"8126395","8126395","Directed","1"
"8126395","11113099","Directed","1"
"8126395","4948769","Directed","1"
"8126395","709359","Directed","1"
"8126395","3124376","Directed","1"
"8126395","6277267","Directed","1"
"8126395","8609330","Directed","1"
"8126395","3483382","Directed","1"
"8126395","5817249","Directed","1"
"8126395","11680882","Directed","1"
"8126395","2016476","Directed","1"
"8126395","10797115","Directed","1"
"8126395","4482257","Directed","1"
"8126395","11514909","Directed","1"
"8126395","8356120","Directed","1"
"8126395","11498946","Directed","1"
"8126395","11498945","Directed","1"
"8126395","11833397","Directed","1"
"8126395","11498947","Directed","1"
"8126395","11498952","Directed","1"
"8126395","8774690","Directed","1"
"9809820","10823416","Directed","1"
"9809820","10823415","Directed","1"
"9809820","10823413","Directed","1"
"9809820","10823414","Directed","1"
"451222","1383801","Directed","1"
"451222","13705581","Directed","1"
"451222","8863857","Directed","1"
"451222","958860","Directed","1"
"7235566","7235567","Directed","1"
"7235566","2377888","Directed","1"
"7235566","10474181","Directed","1"
"7235566","10452469","Directed","1"
"7235566","10474180","Directed","1"
"7235566","10452468","Directed","1"
"7235566","2846617","Directed","1"
"7235566","944832","Directed","1"
"11297149","11297152","Directed","1"
"11297149","11297153","Directed","1"
"11297149","11297151","Directed","1"
"11297149","11297150","Directed","1"
"11297149","10595051","Directed","1"
"11297149","6944669","Directed","1"
"11297149","9856002","Directed","1"
"11297149","6789112","Directed","1"
"11297149","11463630","Directed","1"
"11297149","13046958","Directed","1"
"7524991","10682087","Directed","1"
"7524991","7541768","Directed","1"
"7524991","10682082","Directed","1"
"7524991","10546370","Directed","1"
"7524991","10682083","Directed","1"
"7524991","10682084","Directed","1"
"7524991","10682085","Directed","1"
"7524991","10682111","Directed","1"
"7524991","10682080","Directed","1"
"7524991","7525003","Directed","1"
"7524991","10682079","Directed","1"
"7524991","10682086","Directed","1"
"7524991","10435109","Directed","1"
"7524991","10203651","Directed","1"
"7524991","11415983","Directed","1"
"7524991","11676231","Directed","1"
"7524991","12828970","Directed","1"
"7524991","5179724","Directed","1"
"12363636","12363636","Directed","1"
"12363636","12364043","Directed","1"
"12363636","10743113","Directed","1"
"9467928","9056499","Directed","1"
"9467928","10606649","Directed","1"
"9467928","2435562","Directed","1"
"9467928","10265272","Directed","1"
"9467928","10708015","Directed","1"
"9467928","9131395","Directed","1"
"9467928","10708014","Directed","1"
"9467928","10466713","Directed","1"
"9467928","10708018","Directed","1"
"9467928","10708013","Directed","1"
"9467928","6258918","Directed","1"
"8993738","8993738","Directed","1"
"8993738","11006116","Directed","1"
"8993738","11006117","Directed","1"
"8993738","11006118","Directed","1"
"8993738","11006120","Directed","1"
"8993738","11006119","Directed","1"
"8993738","11006127","Directed","1"
"8993738","11006121","Directed","1"
"8993738","11006122","Directed","1"
"8993738","11006123","Directed","1"
"8993738","11006124","Directed","1"
"8993738","11008911","Directed","1"
"8993738","11008910","Directed","1"
"8993738","11006130","Directed","1"
"8993738","11006128","Directed","1"
"8993738","11006131","Directed","1"
"8993738","11006132","Directed","1"
"8993738","11008912","Directed","1"
"8968311","12634945","Directed","2"
"8968311","12873796","Directed","1"
"8968311","12615592","Directed","1"
"8968311","12615591","Directed","1"
"8968311","8968311","Directed","1"
"8968311","6661769","Directed","1"
"11059384","7348680","Directed","1"
"11059384","11185970","Directed","1"
"11059384","7887024","Directed","1"
"5050736","10445923","Directed","1"
"5050736","10445924","Directed","1"
"11167422","11167394","Directed","1"
"11167422","11233246","Directed","1"
"11167422","9845146","Directed","4"
"11167422","11231142","Directed","1"
"11167422","11233247","Directed","1"
"11167422","12091841","Directed","1"
"11167422","11217535","Directed","2"
"11167422","11224994","Directed","1"
"11167422","11360925","Directed","1"
"11167422","11220819","Directed","1"
"11167422","11231086","Directed","1"
"11167422","6130776","Directed","1"
"9288222","8293150","Directed","1"
"9288222","3767035","Directed","1"
"9288222","9017514","Directed","1"
"9288222","10974844","Directed","1"
"9288222","11050645","Directed","1"
"9288222","11050644","Directed","1"
"9288222","11051608","Directed","1"
"9288222","151534","Directed","1"
"9288222","3817384","Directed","1"
"9288222","11534703","Directed","1"
"9288222","11051798","Directed","1"
"9288222","7984492","Directed","1"
"9142317","9866396","Directed","1"
"9142317","10365271","Directed","1"
"9142317","10365270","Directed","1"
"9142317","9866392","Directed","1"
"9142317","9866395","Directed","1"
"9142317","9866394","Directed","1"
"9142317","9866397","Directed","1"
"9142317","10365273","Directed","1"
"9142317","10365272","Directed","1"
"9142317","9866393","Directed","1"
"9142317","9959019","Directed","1"
"11127855","10306479","Directed","1"
"11127855","11127857","Directed","1"
"11127855","11127856","Directed","1"
"2655736","10905009","Directed","1"
"2655736","9355654","Directed","1"
"2655736","4690899","Directed","1"
"2655736","10905010","Directed","1"
"2655736","10905011","Directed","1"
"2655736","221218","Directed","1"
"2655736","3933547","Directed","1"
"2655736","3220990","Directed","1"
"2655736","2776317","Directed","1"
"2655736","3455998","Directed","1"
"2655736","4987678","Directed","1"
"11770374","11770375","Directed","1"
"11770374","11770376","Directed","1"
"7319949","10328140","Directed","1"
"7319949","10328141","Directed","1"
"7319949","7794469","Directed","1"
"7319949","3438304","Directed","1"
"7319949","10328142","Directed","1"
"7319949","9602122","Directed","1"
"7319949","12422297","Directed","1"
"7319949","620636","Directed","1"
"7319949","9651197","Directed","1"
"7319949","1259084","Directed","1"
"7319949","9154928","Directed","1"
"7319949","9956405","Directed","1"
"7319949","8340424","Directed","1"
"7319949","9602119","Directed","1"
"7319949","6477380","Directed","1"
"7319949","10411803","Directed","1"
"7319949","6298108","Directed","1"
"7664950","10743876","Directed","1"
"7664950","10743882","Directed","1"
"7664950","10743874","Directed","1"
"7664950","10743875","Directed","1"
"7664950","10183157","Directed","1"
"7664950","10743884","Directed","1"
"7664950","10743885","Directed","1"
"7664950","10743879","Directed","1"
"7664950","10743886","Directed","1"
"7664950","10743880","Directed","1"
"7664950","10743883","Directed","1"
"7664950","10743878","Directed","1"
"7664950","10743881","Directed","1"
"11770431","11770433","Directed","1"
"11770431","11770432","Directed","1"
"11770431","11461954","Directed","1"
"11770431","11770434","Directed","1"
"11770431","11770435","Directed","1"
"11026219","11026219","Directed","1"
"11026219","11026220","Directed","1"
"11026219","11026221","Directed","1"
"11026219","11026222","Directed","1"
"10658048","4487979","Directed","1"
"10658048","659235","Directed","1"
"10658048","10658038","Directed","1"
"10658048","10658035","Directed","1"
"10658048","10658052","Directed","1"
"10658048","10658048","Directed","1"
"10658048","10658045","Directed","1"
"10576580","10762512","Directed","1"
"10576580","10762504","Directed","1"
"10576580","10762506","Directed","1"
"10576580","10762511","Directed","1"
"10576580","10762505","Directed","1"
"10576580","10762507","Directed","1"
"10576580","10762508","Directed","1"
"10550385","10550386","Directed","1"
"13890769","13890771","Directed","1"
"13890769","11058117","Directed","1"
"13890769","13890770","Directed","1"
"13890769","13890772","Directed","1"
"2186504","10089563","Directed","1"
"2186504","10789508","Directed","1"
"2186504","10899592","Directed","1"
"2186504","10436177","Directed","1"
"2186504","10411797","Directed","1"
"2186504","10899590","Directed","1"
"2186504","5508891","Directed","1"
"2186504","1586516","Directed","1"
"2186504","5044946","Directed","1"
"2186504","10899591","Directed","1"
"2186504","5225486","Directed","1"
"2186504","11500198","Directed","1"
"2186504","8738174","Directed","1"
"11093744","9252606","Directed","1"
"11093744","9647050","Directed","1"
"11093744","11093748","Directed","1"
"11093744","11093746","Directed","1"
"11093744","11093745","Directed","1"
"11093744","8761925","Directed","1"
"11093744","1994146","Directed","1"
"11093744","11093747","Directed","1"
"10539471","10539472","Directed","1"
"9363055","2287420","Directed","1"
"9363055","10884200","Directed","1"
"9363055","1617168","Directed","1"
"9363055","1387791","Directed","1"
"3284094","10565315","Directed","1"
"3284094","9920125","Directed","1"
"3284094","1421001","Directed","1"
"3284094","10565316","Directed","1"
"3284094","10565317","Directed","1"
"3284094","10249479","Directed","1"
"3284094","10565318","Directed","1"
"3284094","10565319","Directed","1"
"3284094","10565320","Directed","1"
"3284094","10565314","Directed","1"
"3284094","10540630","Directed","1"
"3284094","10540633","Directed","1"
"3284094","3282813","Directed","1"
"3284094","3283181","Directed","1"
"3284094","7477838","Directed","1"
"10916426","9028653","Directed","1"
"10916426","10916427","Directed","1"
"10916426","10916438","Directed","1"
"10916426","10916431","Directed","1"
"10916426","10916437","Directed","1"
"10916426","10916432","Directed","1"
"10916426","10916435","Directed","1"
"10916426","10916430","Directed","1"
"10916426","10916436","Directed","1"
"10916426","10916429","Directed","1"
"10916426","1242380","Directed","1"
"10916426","10916434","Directed","1"
"10916426","10900779","Directed","1"
"10916426","8408227","Directed","1"
"10916426","10916433","Directed","1"
"10916426","8313058","Directed","1"
"5414667","7839318","Directed","1"
"11602949","2099797","Directed","1"
"11602949","10203649","Directed","1"
"11602949","10804374","Directed","1"
"11602949","11603510","Directed","1"
"11602949","11602948","Directed","1"
"11602949","11602947","Directed","1"
"11602949","11603511","Directed","1"
"11602949","11603360","Directed","2"
"11602949","11603494","Directed","1"
"11602949","11603493","Directed","1"
"11602949","11603509","Directed","1"
"11602949","10597854","Directed","2"
"11602949","11676237","Directed","1"
"11602949","11936245","Directed","1"
"10585937","10585938","Directed","1"
"10585937","4404570","Directed","2"
"10585937","7484787","Directed","1"
"10585937","10585939","Directed","1"
"10585937","6600445","Directed","1"
"10585937","10587026","Directed","2"
"10585937","420091","Directed","1"
"6470347","9722006","Directed","1"
"6470347","9721997","Directed","1"
"6470347","9722007","Directed","1"
"6470347","9722005","Directed","1"
"6470347","9722001","Directed","1"
"6470347","9722003","Directed","1"
"6470347","10447727","Directed","1"
"6470347","4486914","Directed","1"
"6470347","10449619","Directed","1"
"6470347","9722000","Directed","1"
"6470347","7872934","Directed","1"
"6470347","9722004","Directed","1"
"6470347","9722002","Directed","1"
"6470347","9721996","Directed","1"
"6470347","9636451","Directed","1"
"6470347","9636450","Directed","1"
"6470347","11675992","Directed","1"
"6470347","13015297","Directed","1"
"8773502","9023935","Directed","1"
"8773502","10561921","Directed","1"
"8773502","5164643","Directed","1"
"8773502","9006247","Directed","1"
"8773502","9703027","Directed","1"
"8773502","10066345","Directed","2"
"8773502","10840738","Directed","2"
"8773502","9369816","Directed","1"
"8773502","2761517","Directed","1"
"8773502","3389643","Directed","1"
"8773502","9124049","Directed","2"
"7987302","10396622","Directed","1"
"7987302","9396295","Directed","1"
"7987302","10396624","Directed","1"
"7987302","9472924","Directed","1"
"7987302","10396625","Directed","1"
"7987302","10396626","Directed","1"
"7987302","10396627","Directed","1"
"7987302","10396628","Directed","1"
"7987302","12900988","Directed","1"
"7987302","1953187","Directed","1"
"7987302","12155965","Directed","1"
"12576004","10306479","Directed","1"
"12576004","12576029","Directed","1"
"12576004","12576004","Directed","1"
"10152662","792116","Directed","1"
"10152662","438496","Directed","1"
"10152662","84443","Directed","1"
"10152662","4759876","Directed","1"
"10152662","11180454","Directed","1"
"10152662","416077","Directed","1"
"10152662","1522234","Directed","1"
"10152662","3459549","Directed","1"
"10152662","10349118","Directed","1"
"10152662","5951787","Directed","1"
"10152662","11292030","Directed","1"
"10152662","10961061","Directed","1"
"10152662","9003764","Directed","1"
"10152662","9132998","Directed","1"
"10152662","8639081","Directed","1"
"10152662","10176179","Directed","1"
"10152662","11302600","Directed","1"
"10152662","6795720","Directed","1"
"11101006","11101013","Directed","1"
"11101006","11101014","Directed","1"
"11101006","11101012","Directed","1"
"11101006","11101011","Directed","1"
"11101006","5229403","Directed","1"
"11101006","9577426","Directed","1"
"11101006","11101007","Directed","1"
"11101006","11101008","Directed","1"
"11101006","11101010","Directed","1"
"11101006","11101009","Directed","1"
"11101006","707402","Directed","1"
"11154928","6586394","Directed","1"
"7360359","10643418","Directed","1"
"7360359","4183569","Directed","1"
"7360359","7360359","Directed","1"
"7360359","10643419","Directed","1"
"7360359","10643420","Directed","1"
"7360359","10643421","Directed","1"
"7360359","10643417","Directed","1"
"7360359","10084533","Directed","1"
"7360359","10643416","Directed","1"
"7360359","10643425","Directed","1"
"7360359","10643424","Directed","1"
"7360359","10643423","Directed","1"
"12087058","3438304","Directed","1"
"12087058","6594853","Directed","1"
"12087058","12087060","Directed","1"
"12087058","616111","Directed","1"
"12087058","12087059","Directed","1"
"10971117","1617168","Directed","1"
"10971117","83534","Directed","1"
"10971117","10971080","Directed","1"
"10971117","324744","Directed","1"
"10971117","1259094","Directed","1"
"10971117","10945828","Directed","1"
"10971117","10971081","Directed","1"
"10971117","557625","Directed","1"
"10971117","10971105","Directed","1"
"10971117","10172222","Directed","1"
"10971117","10357867","Directed","1"
"10971117","11429920","Directed","1"
"10971117","12929868","Directed","1"
"2199272","474820","Directed","1"
"2199272","25630","Directed","1"
"2199272","8002129","Directed","1"
"2199272","409779","Directed","1"
"2199272","2234698","Directed","1"
"2199272","9965574","Directed","1"
"2199272","451318","Directed","1"
"2199272","9336526","Directed","1"
"2199272","9804505","Directed","1"
"2199272","1031555","Directed","1"
"2199272","9909528","Directed","1"
"2199272","8531264","Directed","1"
"2199272","10063601","Directed","1"
"2199272","5719056","Directed","1"
"2199272","8531261","Directed","1"
"2199272","11093728","Directed","1"
"10982533","10982537","Directed","1"
"10982533","10982542","Directed","1"
"10982533","10982535","Directed","1"
"10982533","10982541","Directed","1"
"10982533","10982536","Directed","1"
"10982533","10982533","Directed","1"
"10982533","10982540","Directed","1"
"10982533","10982534","Directed","1"
"10982533","10982539","Directed","1"
"10982533","10982538","Directed","1"
"10982533","13232476","Directed","1"
"7219423","10649035","Directed","1"
"7219423","10923604","Directed","1"
"7219423","10923603","Directed","1"
"7219423","10923605","Directed","1"
"7219423","7219423","Directed","1"
"7219423","10923606","Directed","1"
"7219423","10923753","Directed","1"
"7219423","10923754","Directed","1"
"7219423","10923752","Directed","1"
"7219423","10926025","Directed","1"
"12078841","2287420","Directed","1"
"12078841","7462391","Directed","1"
"12078841","2537236","Directed","1"
"12078841","11084943","Directed","1"
"11220898","9845146","Directed","1"
"11220898","11217535","Directed","1"
"11220898","11220899","Directed","1"
"4470677","9108676","Directed","1"
"9147465","3050219","Directed","1"
"9147465","11513292","Directed","1"
"9147465","12487510","Directed","1"
"5866865","5866839","Directed","1"
"5866865","5866845","Directed","1"
"5866865","5866841","Directed","1"
"5866865","5866836","Directed","1"
"5866865","5866843","Directed","1"
"5866865","5866842","Directed","1"
"5866865","5866846","Directed","1"
"5866865","5866838","Directed","1"
"5866865","5866847","Directed","1"
"5866865","5866840","Directed","1"
"5866865","5866837","Directed","1"
"5866865","5866844","Directed","1"
"5866865","10174119","Directed","1"
"11188951","9517754","Directed","1"
"11188951","10712556","Directed","1"
"11188951","11188953","Directed","1"
"11188951","12416823","Directed","1"
"9742563","8241976","Directed","1"
"9742563","5576978","Directed","1"
"9742563","13693533","Directed","1"
"9742563","11501888","Directed","1"
"9742563","6226783","Directed","1"
"9742563","3271899","Directed","1"
"7633557","10959563","Directed","1"
"7633557","10959564","Directed","1"
"7633557","9945111","Directed","1"
"7633557","10962736","Directed","1"
"7633557","9776530","Directed","1"
"7633557","10959562","Directed","1"
"9109906","9109906","Directed","2"
"9109906","10913945","Directed","1"
"9109906","10913946","Directed","1"
"9109906","10120962","Directed","1"
"9109906","10120961","Directed","1"
"9109906","10913947","Directed","1"
"9669504","11575085","Directed","1"
"9669504","451299","Directed","1"
"9669504","9669504","Directed","1"
"9669504","9671385","Directed","1"
"9669504","1179156","Directed","1"
"9669504","2340457","Directed","1"
"9669504","4285133","Directed","1"
"10369616","4740190","Directed","1"
"10369616","8753402","Directed","1"
"12756443","9309018","Directed","4"
"12756443","11699257","Directed","1"
"10587024","10585938","Directed","1"
"10587024","4404570","Directed","1"
"10587024","10587026","Directed","1"
"10352157","10352161","Directed","1"
"10352157","10352159","Directed","1"
"10352157","10352158","Directed","1"
"10352157","10352162","Directed","1"
"10352157","10352160","Directed","1"
"10352157","5094566","Directed","1"
"10831427","7915808","Directed","1"
"10831427","10848012","Directed","1"
"10831427","10848010","Directed","1"
"10831427","10522125","Directed","1"
"10831427","9553978","Directed","1"
"10831427","10848009","Directed","1"
"10831427","10848013","Directed","1"
"10831427","10848008","Directed","1"
"10831427","10848011","Directed","1"
"10831427","7955933","Directed","1"
"10831427","7556147","Directed","1"
"10831427","9593255","Directed","1"
"1272557","348004","Directed","1"
"1272557","2515388","Directed","1"
"1272557","961737","Directed","1"
"11017595","11017595","Directed","1"
"11017595","11060158","Directed","1"
"11017595","4936620","Directed","1"
"10245024","451272","Directed","2"
"10245024","2287420","Directed","1"
"10245024","659235","Directed","3"
"10245024","149822","Directed","2"
"10245024","2240044","Directed","2"
"10245024","656644","Directed","1"
"10245024","386358","Directed","1"
"10245024","794510","Directed","1"
"10245024","7106","Directed","2"
"10245024","1056425","Directed","2"
"10245024","2243737","Directed","3"
"10245024","10205201","Directed","1"
"10245024","8119362","Directed","1"
"10245024","1247401","Directed","1"
"10245024","3544809","Directed","1"
"10245024","6638035","Directed","1"
"10245024","3845280","Directed","1"
"10245024","620636","Directed","1"
"10245024","2610427","Directed","1"
"10245024","2585918","Directed","1"
"10245024","864608","Directed","1"
"10245024","3152983","Directed","1"
"10245024","820283","Directed","1"
"10245024","2768910","Directed","1"
"10245024","9290252","Directed","1"
"10245024","1584260","Directed","2"
"10245024","10551800","Directed","1"
"10245024","11391787","Directed","1"
"10245024","4558211","Directed","1"
"10245024","154218","Directed","2"
"10245024","10752081","Directed","1"
"10245024","11097728","Directed","1"
"10245024","4387442","Directed","1"
"10245024","2819031","Directed","1"
"10245024","11069962","Directed","1"
"10245024","848308","Directed","1"
"10245024","3059342","Directed","1"
"10245024","12208575","Directed","1"
"10245024","10975296","Directed","1"
"10245024","8631077","Directed","1"
"10245024","12926972","Directed","1"
"10245024","10848239","Directed","1"
"10245024","10848238","Directed","1"
"9767985","906226","Directed","1"
"9767985","451272","Directed","1"
"9767985","3793990","Directed","1"
"9767985","1263951","Directed","2"
"9767985","2755754","Directed","1"
"9767985","10482385","Directed","1"
"9767985","10635588","Directed","1"
"9767985","11472839","Directed","2"
"9767985","8035358","Directed","1"
"9767985","10638646","Directed","1"
"9767985","10635587","Directed","2"
"9767985","2188355","Directed","1"
"9767985","620636","Directed","1"
"9767985","793851","Directed","1"
"9767985","864608","Directed","1"
"9767985","796107","Directed","1"
"9767985","1388463","Directed","1"
"9767985","1656019","Directed","1"
"9767985","11472836","Directed","1"
"9767985","439828","Directed","1"
"9767985","1334379","Directed","1"
"9767985","3002347","Directed","1"
"9767985","11472838","Directed","1"
"9767985","3385526","Directed","1"
"9767985","4387453","Directed","1"
"3282824","9829769","Directed","1"
"3282824","9829772","Directed","1"
"3282824","9829771","Directed","1"
"3282824","1004639","Directed","1"
"3282824","9829774","Directed","1"
"3282824","4584689","Directed","1"
"9515389","11235869","Directed","1"
"9515389","11235870","Directed","1"
"9515389","11235871","Directed","1"
"9515389","11235872","Directed","1"
"9515389","11235873","Directed","1"
"9515389","11235874","Directed","1"
"9515389","11235875","Directed","1"
"9515389","11235876","Directed","1"
"9515389","11235877","Directed","1"
"9515389","11235878","Directed","1"
"10322559","10098665","Directed","1"
"10322559","2477148","Directed","1"
"10322559","10322555","Directed","1"
"10322559","10322558","Directed","1"
"10322559","10322552","Directed","1"
"10322559","10322556","Directed","1"
"10322559","2239161","Directed","1"
"10322559","4044591","Directed","1"
"10322559","7460668","Directed","1"
"10322559","10322557","Directed","1"
"10322559","8533907","Directed","1"
"10322559","8722073","Directed","2"
"10322559","10322553","Directed","2"
"10322559","1399241","Directed","1"
"1110178","51856","Directed","1"
"1110178","244906","Directed","1"
"1110178","11274769","Directed","1"
"1110178","11274770","Directed","1"
"1110178","11274771","Directed","1"
"1110178","11274767","Directed","1"
"1110178","11274773","Directed","1"
"1110178","11109473","Directed","1"
"1110178","4979015","Directed","1"
"10244866","10406637","Directed","1"
"10244866","9808682","Directed","1"
"10244866","7902114","Directed","1"
"10244866","10458066","Directed","5"
"10244866","9901346","Directed","3"
"10244866","12963100","Directed","1"
"10244866","10244866","Directed","4"
"10244866","10574620","Directed","1"
"10244866","7263882","Directed","1"
"10244866","3792328","Directed","1"
"6621839","9578785","Directed","1"
"6621839","7677315","Directed","1"
"6621839","2575089","Directed","1"
"6621839","9578786","Directed","1"
"6621839","12537993","Directed","1"
"4003178","11065907","Directed","1"
"4003178","11065906","Directed","1"
"4003178","11065908","Directed","1"
"4003178","11065904","Directed","1"
"4003178","11065905","Directed","1"
"4003178","8738177","Directed","1"
"10386230","11062622","Directed","1"
"10386230","13037711","Directed","1"
"10386230","3860307","Directed","1"
"10386230","10919941","Directed","1"
"10386230","8254696","Directed","1"
"10386230","6358249","Directed","1"
"10386230","11062621","Directed","1"
"10386230","11062619","Directed","1"
"10386230","3464457","Directed","1"
"10386230","11062620","Directed","1"
"10386230","12054363","Directed","1"
"10386230","12414466","Directed","1"
"10386230","12238044","Directed","1"
"9003717","10349034","Directed","1"
"9003717","3843790","Directed","1"
"9003717","3035025","Directed","2"
"9003717","10343529","Directed","2"
"9003717","8627523","Directed","1"
"9003717","5104697","Directed","1"
"10379093","10396007","Directed","1"
"10379093","10395986","Directed","1"
"10379093","10395985","Directed","1"
"10379093","9970377","Directed","1"
"10379093","10379145","Directed","1"
"10379093","10379144","Directed","1"
"10379093","10395979","Directed","1"
"10379093","10395978","Directed","1"
"10379093","10395983","Directed","1"
"10379093","10395992","Directed","1"
"10379093","10395981","Directed","1"
"10379093","10395987","Directed","1"
"10379093","10380006","Directed","1"
"10379093","10396017","Directed","1"
"10379093","10395982","Directed","1"
"10379093","11515358","Directed","1"
"10379093","10395984","Directed","1"
"10379093","10395980","Directed","1"
"10436175","4119309","Directed","1"
"10436175","592782","Directed","1"
"10436175","1983214","Directed","1"
"10436175","10436176","Directed","1"
"10436175","10345759","Directed","1"
"10436175","12514907","Directed","1"
